Idő: 00:00 | Parancs: me | Használta: David_Campbell | Serial: 93F351F4D75373088D28986D39006124 | IP: 84.236.78.25
Idő: 00:02 | Parancs: clearooc | Használta: Lorenzo_D_Salvatore | Serial: 5A802F653439C90F32A20008C35CBAB2 | IP: 89.134.132.223
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Thomas_Benneth | Serial: A038BF26EFC24A9964C662A358E8EBA3 | IP: 94.27.163.187
Idő: 00:02 | Parancs: togglecursor | Használta: Ezekiel_Garcia | Serial: 553AC36F518A79F66DAB88489D6890F2 | IP: 188.156.137.71
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: togglecursor | Használta: Ezekiel_Garcia | Serial: 553AC36F518A79F66DAB88489D6890F2 | IP: 188.156.137.71
Idő: 00:02 | Parancs: clearooc | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: LocalOOC | Használta: William_Tommy | Serial: D9BFB64B761C85F325859CE304499D54 | IP: 31.46.253.161
Idő: 00:02 | Parancs: LocalOOC | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: say | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: dm | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: gethere | Használta: Lorenzo_D_Diego | Serial: 6FB26681E4696F8B1200CC5C33F6A033 | IP: 176.63.2.69
Idő: 00:02 | Parancs: do | Használta: Jaylon_Rush | Serial: E84730DB01E4F469E5954E99E33ED8F3 | IP: 91.82.25.192
Idő: 00:02 | Parancs: togglecursor | Használta: Lorenzo_D_Diego | Serial: 6FB26681E4696F8B1200CC5C33F6A033 | IP: 176.63.2.69
Idő: 00:02 | Parancs: togglecursor | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: togglecursor | Használta: Zak_Hale | Serial: 0C7FEB592A43D9FB73DC6FAB658DCB84 | IP: 89.147.117.2
Idő: 00:02 | Parancs: öv | Használta: Orien_Morrison | Serial: 4797224B07B7BF46DDF11BFAB70CFAB2 | IP: 88.132.199.60
Idő: 00:02 | Parancs: LocalOOC | Használta: Kerion_Bray | Serial: 1100DC7AF7DC8DC1E3DE8D0F058766A1 | IP: 46.35.192.44
Idő: 00:02 | Parancs: LocalOOC | Használta: William_Tommy | Serial: D9BFB64B761C85F325859CE304499D54 | IP: 31.46.253.161
Idő: 00:02 | Parancs: togglecursor | Használta: William_Franklin | Serial: 2D79917004210360DBFA3B6709FBB093 | IP: 79.114.174.251
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Orien_Morrison | Serial: 4797224B07B7BF46DDF11BFAB70CFAB2 | IP: 88.132.199.60
Idő: 00:02 | Parancs: repair | Használta: Scharw_James | Serial: 58617D551871260259BE67716BED1434 | IP: 81.183.151.84
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Brent_Kaur | Serial: 139EB48C5304E03C07B74C4B76E87844 | IP: 78.99.210.196
Idő: 00:02 | Parancs: megprobal | Használta: Valentin_Cooke | Serial: D9BF05A1F0E7124A4FCF0B881C8E7093 | IP: 95.168.69.34
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Orien_Morrison | Serial: 4797224B07B7BF46DDF11BFAB70CFAB2 | IP: 88.132.199.60
Idő: 00:02 | Parancs: ame | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: melow | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: reloadmyweapon | Használta: joreggeltjoreggelt | Serial: 984217B4B11A0C701639125AEB941683 | IP: 31.46.252.157
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: say | Használta: Theo_Poole | Serial: F92FEFD25F3D61F1EA7C46439A8C52F4 | IP: 31.46.253.161
Idő: 00:02 | Parancs: togglecursor | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: repair | Használta: Scharw_James | Serial: 58617D551871260259BE67716BED1434 | IP: 81.183.151.84
Idő: 00:02 | Parancs: reloadmyweapon | Használta: joreggeltjoreggelt | Serial: 984217B4B11A0C701639125AEB941683 | IP: 31.46.252.157
Idő: 00:02 | Parancs: say | Használta: Katsumi_Kotsushima | Serial: 56149D515D80E0E04B6F74F5250CF5F4 | IP: 81.182.62.211
Idő: 00:02 | Parancs: togglecursor | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: LocalOOC | Használta: Qurafi | Serial: 7DAC48E73D3E2714E53A112595528483 | IP: 85.186.106.105
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Brent_Kaur | Serial: 139EB48C5304E03C07B74C4B76E87844 | IP: 78.99.210.196
Idő: 00:02 | Parancs: öv | Használta: NaQuian_Mccoy | Serial: 53C163A213108136C94A09AADF04AE02 | IP: 109.105.11.247
Idő: 00:02 | Parancs: clearchat | Használta: Jeffry_Evans | Serial: 9557AA58D547DA12455253A209E88CB3 | IP: 37.120.131.196
Idő: 00:02 | Parancs: togglecursor | Használta: Brent_Kaur | Serial: 139EB48C5304E03C07B74C4B76E87844 | IP: 78.99.210.196
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Brent_Kaur | Serial: 139EB48C5304E03C07B74C4B76E87844 | IP: 78.99.210.196
Idő: 00:02 | Parancs: do | Használta: Valentin_Cooke | Serial: D9BF05A1F0E7124A4FCF0B881C8E7093 | IP: 95.168.69.34
Idő: 00:02 | Parancs: stopanim | Használta: NaQuian_Mccoy | Serial: 53C163A213108136C94A09AADF04AE02 | IP: 109.105.11.247
Idő: 00:02 | Parancs: ban | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: togglecursor | Használta: Brent_Kaur | Serial: 139EB48C5304E03C07B74C4B76E87844 | IP: 78.99.210.196
Idő: 00:02 | Parancs: say | Használta: Theo_Poole | Serial: F92FEFD25F3D61F1EA7C46439A8C52F4 | IP: 31.46.253.161
Idő: 00:02 | Parancs: say | Használta: William_Franklin | Serial: 2D79917004210360DBFA3B6709FBB093 | IP: 79.114.174.251
Idő: 00:02 | Parancs: me | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: togglecursor | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: stopanim | Használta: NaQuian_Mccoy | Serial: 53C163A213108136C94A09AADF04AE02 | IP: 109.105.11.247
Idő: 00:02 | Parancs: togglecursor | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: togglecursor | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: clearooc | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: öv | Használta: Ezekiel_Garcia | Serial: 553AC36F518A79F66DAB88489D6890F2 | IP: 188.156.137.71
Idő: 00:02 | Parancs: pm | Használta: David_Campbell | Serial: 93F351F4D75373088D28986D39006124 | IP: 84.236.78.25
Idő: 00:02 | Parancs: melow | Használta: Christian_Balage | Serial: 3964A9A5103CDA070946DED861649B52 | IP: 46.35.192.36
Idő: 00:02 | Parancs: reloadmyweapon | Használta: joreggeltjoreggelt | Serial: 984217B4B11A0C701639125AEB941683 | IP: 31.46.252.157
Idő: 00:02 | Parancs: stopanim | Használta: Christian_Balage | Serial: 3964A9A5103CDA070946DED861649B52 | IP: 46.35.192.36
Idő: 00:02 | Parancs: stopanim | Használta: Jason_Matthew | Serial: DFAF3A9610E9048E6D58748796B0A5B3 | IP: 91.83.214.26
Idő: 00:02 | Parancs: togglecursor | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: togglecursor | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: togglecursor | Használta: Zak_Hale | Serial: 0C7FEB592A43D9FB73DC6FAB658DCB84 | IP: 89.147.117.2
Idő: 00:02 | Parancs: stopanim | Használta: Rey_Katz | Serial: 12B2178B3BE2E23B8C20F3183B26E9B2 | IP: 46.35.202.129
Idő: 00:02 | Parancs: togglecursor | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: öv | Használta: Jason_Matthew | Serial: DFAF3A9610E9048E6D58748796B0A5B3 | IP: 91.83.214.26
Idő: 00:02 | Parancs: melow | Használta: Christian_Balage | Serial: 3964A9A5103CDA070946DED861649B52 | IP: 46.35.192.36
Idő: 00:02 | Parancs: öv | Használta: Brent_Kaur | Serial: 139EB48C5304E03C07B74C4B76E87844 | IP: 78.99.210.196
Idő: 00:02 | Parancs: say | Használta: William_Franklin | Serial: 2D79917004210360DBFA3B6709FBB093 | IP: 79.114.174.251
Idő: 00:02 | Parancs: stopanim | Használta: Jason_Matthew | Serial: DFAF3A9610E9048E6D58748796B0A5B3 | IP: 91.83.214.26
Idő: 00:02 | Parancs: ban | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: öv | Használta: Bablon_Junior | Serial: 6874E9C5861938C029FAD71DDF76FE13 | IP: 89.133.55.91
Idő: 00:02 | Parancs: LocalOOC | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: togglecursor | Használta: Zak_Hale | Serial: 0C7FEB592A43D9FB73DC6FAB658DCB84 | IP: 89.147.117.2
Idő: 00:02 | Parancs: clearooc | Használta: Lorenzo_D_Salvatore | Serial: 5A802F653439C90F32A20008C35CBAB2 | IP: 89.134.132.223
Idő: 00:02 | Parancs: dm | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: clearooc | Használta: Lorenzo_D_Salvatore | Serial: 5A802F653439C90F32A20008C35CBAB2 | IP: 89.134.132.223
Idő: 00:02 | Parancs: reloadmyweapon | Használta: joreggeltjoreggelt | Serial: 984217B4B11A0C701639125AEB941683 | IP: 31.46.252.157
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: vá | Használta: Qurafi | Serial: 7DAC48E73D3E2714E53A112595528483 | IP: 85.186.106.105
Idő: 00:02 | Parancs: togglecursor | Használta: Bablon_Junior | Serial: 6874E9C5861938C029FAD71DDF76FE13 | IP: 89.133.55.91
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: reloadmyweapon | Használta: joreggeltjoreggelt | Serial: 984217B4B11A0C701639125AEB941683 | IP: 31.46.252.157
Idő: 00:02 | Parancs: tempomat | Használta: Rey_Katz | Serial: 12B2178B3BE2E23B8C20F3183B26E9B2 | IP: 46.35.202.129
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Keifon_Polk | Serial: 05259BBF255CEEE6561389021B1053A2 | IP: 80.99.151.52
Idő: 00:02 | Parancs: öv | Használta: NaQuian_Mccoy | Serial: 53C163A213108136C94A09AADF04AE02 | IP: 109.105.11.247
Idő: 00:02 | Parancs: öv | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: togglecursor | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: togglecursor | Használta: Dacquan_Pierce | Serial: 606B9B3841E83E5A49695C5332322FF3 | IP: 94.27.203.13
Idő: 00:02 | Parancs: say | Használta: Clyde_F_Kennedy | Serial: 44F86F79497BDCBED250F417121FE74F | IP: 89.251.42.149
Idő: 00:02 | Parancs: öv | Használta: Vito_D_Cristiano | Serial: F00DC2CE97A795C480C0B0CA60F676F2 | IP: 134.255.25.163
Idő: 00:02 | Parancs: say | Használta: Clyde_F_Kennedy | Serial: 44F86F79497BDCBED250F417121FE74F | IP: 89.251.42.149
Idő: 00:02 | Parancs: lock/unlock-interior | Használta: Vito_D_Cristiano | Serial: F00DC2CE97A795C480C0B0CA60F676F2 | IP: 134.255.25.163
Idő: 00:02 | Parancs: togglecursor | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: say | Használta: Katsumi_Kotsushima | Serial: 56149D515D80E0E04B6F74F5250CF5F4 | IP: 81.182.62.211
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: tempomat | Használta: Rey_Katz | Serial: 12B2178B3BE2E23B8C20F3183B26E9B2 | IP: 46.35.202.129
Idő: 00:02 | Parancs: say | Használta: Clyde_F_Kennedy | Serial: 44F86F79497BDCBED250F417121FE74F | IP: 89.251.42.149
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: togglecursor | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: say | Használta: Clyde_F_Kennedy | Serial: 44F86F79497BDCBED250F417121FE74F | IP: 89.251.42.149
Idő: 00:02 | Parancs: öv | Használta: Zanetti_Hill | Serial: 8C6EC0C9A53EBE66BC997FF61A35B8E3 | IP: 46.40.32.183
Idő: 00:02 | Parancs: öv | Használta: Jeffry_Evans | Serial: 9557AA58D547DA12455253A209E88CB3 | IP: 37.120.131.196
Idő: 00:02 | Parancs: togglecursor | Használta: Bablon_Junior | Serial: 6874E9C5861938C029FAD71DDF76FE13 | IP: 89.133.55.91
Idő: 00:02 | Parancs: öv | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: öv | Használta: Zanetti_Hill | Serial: 8C6EC0C9A53EBE66BC997FF61A35B8E3 | IP: 46.40.32.183
Idő: 00:02 | Parancs: say | Használta: Clyde_F_Kennedy | Serial: 44F86F79497BDCBED250F417121FE74F | IP: 89.251.42.149
Idő: 00:02 | Parancs: LocalOOC | Használta: Christian_Balage | Serial: 3964A9A5103CDA070946DED861649B52 | IP: 46.35.192.36
Idő: 00:02 | Parancs: togglecursor | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: öv | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: rbs | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: cd | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: öv | Használta: Thomas_Murry | Serial: 03596ACA429E8A3A0DE6747F2689B324 | IP: 85.66.149.170
Idő: 00:02 | Parancs: togglecursor | Használta: Vito_D_Cristiano | Serial: F00DC2CE97A795C480C0B0CA60F676F2 | IP: 134.255.25.163
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: mdc | Használta: Jason_Matthew | Serial: DFAF3A9610E9048E6D58748796B0A5B3 | IP: 91.83.214.26
Idő: 00:02 | Parancs: togglecursor | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: rbs | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: cd | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: togglecursor | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: rbs | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: cd | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: LocalOOC | Használta: Christian_Balage | Serial: 3964A9A5103CDA070946DED861649B52 | IP: 46.35.192.36
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: togglecursor | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: rbs | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: cd | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: airride | Használta: Sergio_De_Lorenzo | Serial: B46C97DAD2326E07CED98BE3980B2383 | IP: 176.63.19.141
Idő: 00:02 | Parancs: togglecursor | Használta: Sergio_De_Lorenzo | Serial: B46C97DAD2326E07CED98BE3980B2383 | IP: 176.63.19.141
Idő: 00:02 | Parancs: vá | Használta: Qurafi | Serial: 7DAC48E73D3E2714E53A112595528483 | IP: 85.186.106.105
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: togglecursor | Használta: Dacquan_Pierce | Serial: 606B9B3841E83E5A49695C5332322FF3 | IP: 94.27.203.13
Idő: 00:02 | Parancs: LocalOOC | Használta: Christian_Balage | Serial: 3964A9A5103CDA070946DED861649B52 | IP: 46.35.192.36
Idő: 00:02 | Parancs: clearooc | Használta: Jon_Don_Gino | Serial: A30A78758A4D9593FE1CF2D48194E443 | IP: 95.102.48.165
Idő: 00:02 | Parancs: öv | Használta: Lorenzo_D_Diego | Serial: 6FB26681E4696F8B1200CC5C33F6A033 | IP: 176.63.2.69
Idő: 00:02 | Parancs: say | Használta: Katsumi_Kotsushima | Serial: 56149D515D80E0E04B6F74F5250CF5F4 | IP: 81.182.62.211
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: togglecursor | Használta: Xevil_X | Serial: B858470A773D285F3E73194E5D1BA2A1 | IP: 188.6.147.153
Idő: 00:02 | Parancs: rbs | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: cd | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: aduty | Használta: Wardis | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: say | Használta: Katsumi_Kotsushima | Serial: 56149D515D80E0E04B6F74F5250CF5F4 | IP: 81.182.62.211
Idő: 00:02 | Parancs: rbs | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: cd | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: say | Használta: Theo_Poole | Serial: F92FEFD25F3D61F1EA7C46439A8C52F4 | IP: 31.46.253.161
Idő: 00:02 | Parancs: airride | Használta: Sergio_De_Lorenzo | Serial: B46C97DAD2326E07CED98BE3980B2383 | IP: 176.63.19.141
Idő: 00:02 | Parancs: togglecursor | Használta: Sergio_De_Lorenzo | Serial: B46C97DAD2326E07CED98BE3980B2383 | IP: 176.63.19.141
Idő: 00:02 | Parancs: dm | Használta: Kia_K_Roy | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: LocalOOC | Használta: William_Tommy | Serial: D9BFB64B761C85F325859CE304499D54 | IP: 31.46.253.161
Idő: 00:02 | Parancs: dive | Használta: Terek_Burgess | Serial: CC38BC1B4AFB2734D7307E34EA1B1D52 | IP: 84.232.241.118
Idő: 00:02 | Parancs: say | Használta: William_Franklin | Serial: 2D79917004210360DBFA3B6709FBB093 | IP: 79.114.174.251
Idő: 00:02 | Parancs: reloadmyweapon | Használta: joreggeltjoreggelt | Serial: 984217B4B11A0C701639125AEB941683 | IP: 31.46.252.157
Idő: 00:02 | Parancs: öv | Használta: Carlos_Ponds | Serial: 8F16727EA64E0B1034DB67A28DF53C52 | IP: 178.210.246.176
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: a | Használta: Qurafi | Serial: 7DAC48E73D3E2714E53A112595528483 | IP: 85.186.106.105
Idő: 00:02 | Parancs: togglecursor | Használta: Zak_Hale | Serial: 0C7FEB592A43D9FB73DC6FAB658DCB84 | IP: 89.147.117.2
Idő: 00:02 | Parancs: repair | Használta: Scharw_James | Serial: 58617D551871260259BE67716BED1434 | IP: 81.183.151.84
Idő: 00:02 | Parancs: say | Használta: Theo_Poole | Serial: F92FEFD25F3D61F1EA7C46439A8C52F4 | IP: 31.46.253.161
Idő: 00:02 | Parancs: togglecursor | Használta: Zak_Hale | Serial: 0C7FEB592A43D9FB73DC6FAB658DCB84 | IP: 89.147.117.2
Idő: 00:02 | Parancs: LocalOOC | Használta: Kia_K_Roy | Serial: BB63B381923B404CB82DE767651F3EA2 | IP: 176.241.6.195
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: LocalOOC | Használta: Raden_Nash | Serial: AD2CCC92EDB6F442D813D59392575083 | IP: 195.228.13.188
Idő: 00:02 | Parancs: togglecursor | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: say | Használta: Theo_Poole | Serial: F92FEFD25F3D61F1EA7C46439A8C52F4 | IP: 31.46.253.161
Idő: 00:02 | Parancs: togglecursor | Használta: Thomas_Benneth | Serial: A038BF26EFC24A9964C662A358E8EBA3 | IP: 94.27.163.187
Idő: 00:02 | Parancs: say | Használta: Lucio_Federico_Flavio | Serial: F24D2322B2907B4BECB4E21E93C26EA2 | IP: 5.38.189.200
Idő: 00:02 | Parancs: togglecursor | Használta: Elton_Bjorklunk | Serial: 8006EB3EC09B840C86CF8C028BA064B3 | IP: 87.229.115.100
Idő: 00:02 | Parancs: togglecursor | Használta: Thomas_Benneth | Serial: A038BF26EFC24A9964C662A358E8EBA3 | IP: 94.27.163.187
Idő: 00:02 | Parancs: togglecursor | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: reloadmyweapon | Használta: Kolton_Cline | Serial: E18C0787885C2377045E6156B75E3A52 | IP: 45.84.76.130
Idő: 00:02 | Parancs: togglecursor | Használta: Kerion_Bray | Serial: 1100DC7AF7DC8DC1E3DE8D0F058766A1 | IP: 46.35.192.44
